vendor,model,type,protocol,port,url
Lorex,lnz44p12,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,lw3211,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,mcnb3153,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,mcnb3153b,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,mpx822vw,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,n243mw2,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,n841,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,nr8141,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,nr9082,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,w232ca,JPEG,http,0,/cgi-bin/snapshot.cgi?1
Lorex,2k-doorbell,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,b451ajd,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,b451ajdbc-f,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,b862ajd-e,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,e893ab,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lha4216lc,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lnb8963,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lnb8963b,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lnb8973b,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lne3142r,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lne3142rb,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,lne9292b,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,mcnb3143,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,w482cad,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,w881aa,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,w891uad,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,nr908x,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,mcnb2153,FFMPEG,rtsp,0,/cam/realmonitor?channel=1&subtype=0
Lorex,321-c,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?date=1&clock=1&camera=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Lorex,lbn4321c,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?date=1&clock=1&camera=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Lorex,lnb-4321-c,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?date=1&clock=1&camera=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Lorex,lnz32p4,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?date=1&clock=1&camera=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Lorex,3500,FFMPEG,rtsp,554,/ch01/0
Lorex,lha2108lc-d,FFMPEG,rtsp,554,/ch01/0
Lorex,lha4104,FFMPEG,rtsp,554,/ch01/0
Lorex,lhb926,FFMPEG,rtsp,554,/ch01/0
Lorex,lhwf1000,FFMPEG,rtsp,554,/ch01/0
Lorex,lkb343,FFMPEG,rtsp,554,/ch01/0
Lorex,lkb343c,FFMPEG,rtsp,554,/ch01/0
Lorex,lnk7216,FFMPEG,rtsp,554,/ch01/0
Lorex,35000,FFMPEG,rtsp,554,/ch07/0
Lorex,l4248d-4aa4-e,FFMPEG,rtsp,554,/ch07/0
Lorex,lnb-3143r-cp,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?camera=[CHANNEL]
Lorex,lnb3321b,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?camera=[CHANNEL]
Lorex,lnb3321-c,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?camera=[CHANNEL]
Lorex,lne3142,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?camera=[CHANNEL]
Lorex,lnz32p4b,MJPEG,http,0,/axis-cgi/mjpg/video.cgi?camera=[CHANNEL]
Lorex,d861a8,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,ldn4750ab,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lnb8973,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lnb8973-c,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lnb9292b,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lnd4750,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lne8000,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lne8950,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,nr814-n,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,e893,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,lnb9282b,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Lorex,d841,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnb4321-c,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnd4750ab,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnr114sp,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnwz533d3afdad3,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnwz53557c32498,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnz44p12b,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lvh1000,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,nlb111,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,nr818,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnb9252b,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,lnb9292,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Lorex,9393,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,e841ca-e,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,e842cdb,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,lnb3143rb,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,lnb4421b,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,lnb8105,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,lnz44p4b,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,w261as,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,w462aqc-e,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&unicast=true&proto=Onvif
Lorex,a261as-z,FFMPEG,mms,554,/img/video.asf
Lorex,b451ajd-f,FFMPEG,rtsp,554,/0
Lorex,mcnd-2152,FFMPEG,rtsp,554,/0
Lorex,lnz32p4-c,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=1
Lorex,d1,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,d841a6,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnb8105x,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnb8105x-c,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnb9232s,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnb9393,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lne8964ab,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnr8105x,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnwcm22y,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnwcx-c,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lnwz6a3dd2594f7,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,lx1081-44adr,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,nr916x,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,w282ca,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,w282cad,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=00&authbasic=[AUTH]
Lorex,e892dd,JPEG,http,7000,/cgi-bin/snapshot.cgi?chn=1&u=[USERNAME]&p=[PASSWORD]
Lorex,lnb9292c,JPEG,http,7000,/cgi-bin/snapshot.cgi?chn=1&u=[USERNAME]&p=[PASSWORD]
Lorex,lh070,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=1;subtype:1
Lorex,*,FFMPEG,rtsp,554,/cam/realmonitor?channel=8&subtype=1
Lorex,*,FFMPEG,rtsp,554,/cam/realmonitor?channel=3&subtype=1
Lorex,e893dd,FFMPEG,rtsp,0,/
Lorex,lnd3374b,FFMPEG,rtsp,0,/
Lorex,nd02,FFMPEG,rtsp,0,/
Lorex,w281aac-681f,FFMPEG,rtsp,0,/
Lorex,ip1240,MJPEG,http,0,/GetData.cgi
Lorex,l23wd,MJPEG,http,0,/GetData.cgi
Lorex,td861818d6-f,MJPEG,http,0,/GetData.cgi
Lorex,unknown,JPEG,http,0,/showimg_pda.cgi?cam=[CHANNEL]
Lorex,ln-3003,JPEG,http,0,/jpg/image.jpg
Lorex,lne1001,JPEG,http,0,/jpg/image.jpg
Lorex,lne3003,JPEG,http,0,/jpg/image.jpg
Lorex,lnz4001,JPEG,http,0,/jpg/image.jpg
Lorex,*,JPEG,http,0,/cgi-bin/webra_fcgi.fcgi?api=get_jpeg_raw&chno=[CHANNEL]
Lorex,lbh926,FFMPEG,rtsp,0,/cam/realmonitor?channel=[CHANNEL]&subtype=1
Lorex,lhv2008,FFMPEG,rtsp,0,/cam/realmonitor?channel=[CHANNEL]&subtype=1
Lorex,lhv2108,FFMPEG,rtsp,0,/cam/realmonitor?channel=[CHANNEL]&subtype=1
Lorex,ln1100,FFMPEG,rtsp,0,/cam/realmonitor?channel=[CHANNEL]&subtype=1
Lorex,lbn8111b,MJPEG,http,80,/axis-cgi/mjpg/video.cgi
Lorex,lnz32p12sb,MJPEG,http,80,/axis-cgi/mjpg/video.cgi
Lorex,nlb1111-c,MJPEG,http,80,/axis-cgi/mjpg/video.cgi
Lorex,lbv2531s-c,JPEG,http,90,/cgi-bin/net_jpeg.cgi?ch=0
Lorex,*,FFMPEG,rtsp,554,/ch02/0
Lorex,*,FFMPEG,rtsp,554,/ch03/0
Lorex,*,FFMPEG,rtsp,554,/ch04/0
Lorex,*,FFMPEG,rtsp,554,/ch05/0
Lorex,*,FFMPEG,rtsp,554,/ch06/0
Lorex,*,FFMPEG,rtsp,554,/ch08/0
Lorex,*,FFMPEG,rtsp,554,/cam/realmonitor?channel=12
Lorex,*,FFMPEG,rtsp,554,/ch09/0
Lorex,lnr632,FFMPEG,rtsp,0,/cam/realmonitor?channel=[CHANNEL]&subtype=01
Lorex,lnb2153,FFMPEG,rtsp,0,/ch0_0.h264
Lorex,mcnb2152,FFMPEG,rtsp,0,/user=[USERNAME]&password=[PASSWORD]&channel=1&stream=0.sdp?
Lorex,mcnb2151,FFMPEG,rtsp,0,/cam/realmonitor
Lorex,*,FFMPEG,rtsp,8554,/cam/realmonitor?channel=11&subtype=1
Lorex,*,FFMPEG,rtsp,8554,/cam/realmonitor?channel=12&subtype=1
Lorex,*,FFMPEG,rtsp,8554,/cam/realmonitor?channel=13&subtype=1
Lorex,*,FFMPEG,rtsp,8554,/cam/realmonitor?channel=14&subtype=1
Lorex,*,FFMPEG,rtsp,8554,/cam/realmonitor?channel=15&subtype=1
Lorex,ln1001,JPEG,http,0,/cgi-bin/jpg/image
Lorex,ln3003,VLC,rtsp,0,/video.mp4
Lorex,lnb2184,VLC,rtsp,0,/video.mp4
Lorex,lnc204,VLC,rtsp,0,/video.mp4
Lorex,mcn2153,FFMPEG,rtsp,0,/Streaming/Channels/1
Lorex,lnz3522b,MJPEG,http,80,/axis-cgi/mjpg/video.cgi?date=1&clock=1&camera=0&resolution=320x240
Lorex,r910ab,JPEG,http,80,/cgi-bin/snapshot.cgi?chn=0&u=[USERNAME]&p=[PASSWORD]
Lorex,*,JPEG,http,80,/cgi-bin/snapshot.cgi?chn=0&u=&p=
Lorex,*,JPEG,http,80,/cgi-bin/snapshot.cgi?2
Lorex,*,FFMPEG,rtsp,554,/cam/realmonitor?channel=8&subtype=0&unicast=true&proto=Onvif
Lorex,v261lc,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=0&authbasic=[AUTH]
Lorex,pe133f,FFMPEG,http,80,/axis-cgi/mjpg/video.cgi?camera=0
Lorex,lnc-100,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc104,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc116,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc-130,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc216,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc226x,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc230,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc234,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc254,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Lorex,lnc226,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Lorex,lnc226xnew,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Lorex,lnc24,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Lorex,mcnc100,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Lorex,*,JPEG,http,0,/snapshot.jpg?account=[USERNAME]&password=[PASSWORD]
Lorex,lnc130,JPEG,http,0,/snapshot.jpg
Lorex,lnc100,JPEG,http,0,/snapshot.jpg
Lorex,*,MJPEG,http,0,/mjpeg.cgi?user=[USERNAME]&password=[PASSWORD]&channel=[CHANNEL]
Lorex,*,MJPEG,http,0,/video.mjpg
Lorex,*,JPEG,http,0,/snapshot
Lorex,*,MJPEG,http,0,/getimage
Lorex,*,FFMPEG,rtsp,554,/cam/realmonitor?channel=1?subtype=0
Lorex,m5100,FFMPEG,rtsp,8554,/cam/realmonitor?channel=2&subtype=0
Lorex,*,VLC,rtsp,0,/Video?Codec=MPEG4&Width=720&Height=576&Fps=30
Lorex,*,FFMPEG,rtsp,0,/Streaming/Channels/2
Lorex,*,JPEG,http,0,/cgi-bin/net_jpeg.cgi?ch=[CHANNEL]
Lorex,*,MJPEG,http,0,/GetData.cgi?CH=2
Lorex,ws261as,FFMPEG,rtsp,554,/cam/realmonitor?channel=0&subtype=0
Lorex,*,FFMPEG,rtsp,554,/cam/realmonitor?channel=1&subtype=1&authbasic=[AUTH]
Levelone,0010-0020,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,1091,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,fcs-0010,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,fcs-0020,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,fcs-0040,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,fcs-1030,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,fcs-3031,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,fsc-0040,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,wcs-0040,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,wcs-0010,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,wcs-6020,JPEG,http,0,/img/snapshot.cgi?size=3
Levelone,0030,MJPEG,http,0,/video.mjpg
Levelone,0031-1121-3061-5041,MJPEG,http,0,/video.mjpg
Levelone,1010-2010,MJPEG,http,0,/video.mjpg
Levelone,1131-1141-3071-3081-5051,MJPEG,http,0,/video.mjpg
Levelone,fcs-4000,MJPEG,http,0,/video.mjpg
Levelone,fcs-0030,MJPEG,http,0,/video.mjpg
Levelone,fcs-1020,MJPEG,http,0,/video.mjpg
Levelone,fcs-1040,MJPEG,http,0,/video.mjpg
Levelone,fcs-1101,MJPEG,http,0,/video.mjpg
Levelone,fcs-3000,MJPEG,http,0,/video.mjpg
Levelone,fcs-3021,MJPEG,http,0,/video.mjpg
Levelone,fcs-5011,MJPEG,http,0,/video.mjpg
Levelone,fcs-5030,MJPEG,http,0,/video.mjpg
Levelone,fcs-3091,MJPEG,http,0,/img/video.mjpeg
Levelone,wcs-1090,MJPEG,http,0,/img/video.mjpeg
Levelone,10-212,FFMPEG,http,0,/img/video.asf
Levelone,1010-2,FFMPEG,http,0,/img/video.asf
Levelone,fcs-1091,FFMPEG,http,0,/img/video.asf
Levelone,fcs-1131,FFMPEG,http,0,/img/video.asf
Levelone,fcs-3051,FFMPEG,http,0,/img/video.asf
Levelone,wcs-2003,FFMPEG,http,0,/img/video.asf
Levelone,5052,JPEG,http,0,/snapshot.jpg
Levelone,fcs-0031,JPEG,http,0,/snapshot.jpg
Levelone,fcs-1122,JPEG,http,0,/snapshot.jpg
Levelone,fcs-5041,JPEG,http,0,/snapshot.jpg
Levelone,fcs-6010,JPEG,http,0,/snapshot.jpg
Levelone,wcs-00500,JPEG,http,0,/snapshot.jpg
Levelone,wcs-0030,JPEG,http,0,/snapshot.jpg
Levelone,wcs-0050,JPEG,http,0,/snapshot.jpg
Levelone,fcs-0050,JPEG,http,0,/cgi-bin/media.cgi?action=getSnapshot
Levelone,fcs-1121,MJPEG,http,0,/channel2
Levelone,fcs-3063,MJPEG,http,0,/channel2
Levelone,ws050,MJPEG,http,0,/channel2
Levelone,5051,JPEG,http,0,/cgi-bin/jpg/image.cgi
Levelone,fcs-5031,JPEG,http,0,/cgi-bin/jpg/image.cgi
Levelone,fcs-5051,JPEG,http,0,/cgi-bin/jpg/image.cgi
Levelone,fcs-0032,JPEG,http,0,/cgi-bin/viewer/video.jpg
Levelone,3061,VLC,rtsp,0,/channel[CHANNEL]
Levelone,fcs-5067,VLC,rtsp,0,/channel[CHANNEL]
Levelone,0051,MJPEG,rtsp,554,/channel1
Levelone,fcs-4203,MJPEG,rtsp,554,/channel1
Levelone,020,JPEG,http,0,/img/snapshot.cgi?size=2
Levelone,1010,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,1030,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-1010,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-1060,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-9064,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs1030,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-1040-jpg,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-1050,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-1070,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-1081,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fcs-4101,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,fsc1010,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,ip61x2,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,wcs-2040,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,wcs-2010,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,wcs-2030,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,wcs-2060,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,wsc-2030,JPEG,http,0,/cgi-bin/video.jpg?size=2
Levelone,*,MJPEG,http,0,/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]&resolution=32&rate=0
Levelone,1081,JPEG,http,0,/jpg/image.jpg?size=3
Levelone,fcs-4100,JPEG,http,0,/jpg/image.jpg?size=3
Levelone,fcs-4302,VLC,rtsp,0,/live.sdp
Levelone,wcs2040,VLC,rtsp,0,/live.sdp
Levelone,fcs-0071,VLC,rtsp,0,/h264
Levelone,fcs-1135,VLC,rtsp,0,/h264
Levelone,fcs-3073,VLC,rtsp,0,/h264
Levelone,fcs-3080,VLC,rtsp,0,/h264
Levelone,fcs-3081,VLC,rtsp,0,/h264
Levelone,fcs-3085,VLC,rtsp,0,/h264
Levelone,fcs-5061,VLC,rtsp,0,/h264
Levelone,fcs-5201,VLC,rtsp,0,/h264
Levelone,fcs-3071,JPEG,http,0,/cgi-bin/jpg/image.cgi?
Levelone,4101,FFMPEG,rtsp,0,/live1.sdp
Levelone,fcs-3101,FFMPEG,rtsp,0,/live1.sdp
Levelone,fcs-4301,FFMPEG,rtsp,0,/live1.sdp
Levelone,fcs5068,FFMPEG,rtsp,0,/live1.sdp
Levelone,fcs-5093,FFMPEG,rtsp,0,/live1.sdp
Levelone,fsc-4101,FFMPEG,rtsp,0,/live1.sdp
Levelone,fsc-6020,FFMPEG,rtsp,0,/live1.sdp
Levelone,wcs-6050,FFMPEG,rtsp,0,/live1.sdp
Levelone,fcs-4020,MJPEG,http,0,/video2.mjpg
Levelone,fcs-3065,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-1152,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-3053,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-3054,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-4044,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-5056,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-5064,JPEG,http,0,/cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT
Levelone,fcs-3061,JPEG,http,0,/snapshot.jpg?account=[USERNAME]&password=[PASSWORD]
Levelone,fcs-3052,JPEG,http,0,/snapshot.jpg?account=[USERNAME]&password=[PASSWORD]
Levelone,fcs-5052,JPEG,http,0,/snapshot.jpg?account=[USERNAME]&password=[PASSWORD]
Levelone,*,FFMPEG,rtsp,0,/onvif-stream1
Levelone,*,JPEG,http,0,/jpg/image.jpg
Levelone,fcs-4202,JPEG,http,0,/imagep/picture.jpg
Levelone,fcs-1041,JPEG,http,0,/imagep/picture.jpg
Levelone,fcs-5042,JPEG,http,0,/imagep/picture.jpg
Levelone,*,VLC,http,0,/access_code
Levelone,fsc-1122,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Levelone,fsc-6010,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Levelone,*,VLC,http,0,/control/faststream.jpg?stream=MxPEG&needlength&fps=6
Levelone,fcs-4051,MJPEG,http,80,/
Levelone,*,JPEG,http,0,/cgi-bin/viewer/video.jpg?resolution=640x480
Levelone,*,VLC,rtsp,0,/img/video.sav
Levelone,fcs-0051,MJPEG,http,0,/cgi-bin/cmd/system?GET_STREAM&USER=[USERNAME]&PWD=[PASSWORD]
Levelone,*,FFMPEG,rtsp,7070,/onvif&event&video1
Levelone,*,JPEG,http,0,/tmp/snap.jpg
Levelone,*,JPEG,http,0,/cgi-bin/admin/snapshot.cgi
Levelone,fcs-2030,JPEG,http,0,/cgi-bin/video.jpg
Levelone,wcs-2070,JPEG,http,0,/cgi-bin/video.jpg
Levelone,wsc2010,JPEG,http,0,/cgi-bin/video.jpg
Levelone,fcs-7111,JPEG,http,0,/cgi-bin/viewer/video.jpg?channel=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Levelone,*,MJPEG,http,0,/cgi-bin/video.jpg?cam=[CHANNEL]&quality=3&size=2
Levelone,unknown,VLC,rtsp,0,/video.mp4
Levelone,fcs-1153,FFMPEG,rtsp,7070,/onvif-stream2
Levelone,fcs-5053,FFMPEG,rtsp,7070,/onvif-stream2
Levelone,*,VLC,rtsp,0,/cam[CHANNEL]/h264
Levelone,fcs-3084,FFMPEG,rtsp,0,/Streaming/Channels/102
Levelone,nvc-810,FFMPEG,rtsp,554,/11
Levelone,fsc-5060,FFMPEG,rtsp,554,/channel0
Levelone,*,VLC,rtsp,0,/live3.sdp
Levelone,fcs-500x,JPEG,http,0,/IEIDVR?CH=[USERNAME]&CARD=0
Levelone,*,JPEG,http,0,/cgi-bin/viewer/video.jpg?resolution=[WIDTH]x[HEIGHT]
Levelone,fcs-5058,FFMPEG,rtsp,554,//Hauptstream
Levelone,*,VLC,rtsp,0,/stream/bidirect/channel[CHANNEL]
Levelone,*,JPEG,http,0,/snapshot.cgi?usr=[USERNAME]&pwd=[PASSWORD]
Levelone,*,JPEG,http,0,/loginfree.jpg
